Table S7. The PRI result of 1913 true external FCOCs using the optimal Mouse-QSTR model,,,,,,,,,,
CID,Score(MAE-LOO),Score(Proximity Train YObs Mean),Score(Similarity based AD),CompositeScore,PredictionQuality,YPred(Test),AD status,Closest Training Compound,Euclidean Distance,Generalized Jaccard Coeff.
10292217,2,3,3,3,Good,2.566760774,In,4115,0.178262143,0.769424681
10293701,2,3,3,3,Good,3.398151895,In,3034829,0.246230635,0.775388745
10294051,2,3,3,3,Good,2.906949944,In,15854,0.197755608,0.773801911
10294698,3,2,2,3,Good,4.19547266,In,3066716,0.439832468,0.52013691
10294913,3,3,3,3,Good,3.28445062,In,3079009,0.187756536,0.760056252
10295068,2,3,3,3,Good,2.945825149,In,3079007,0.18184432,0.749679401
10296263,2,3,3,3,Good,2.774422838,In,3066712,0.103143645,0.875850944
10297288,2,3,3,3,Good,1.769482101,In,6626,0.131063268,0.698758116
10297910,2,3,3,3,Good,1.684030299,In,2391,0.207961534,0.750578964
10299578,2,3,3,3,Good,3.145161479,In,70897,0.407666614,0.611113734
10300032,3,3,3,3,Good,2.640711097,In,3079007,0.300175592,0.639051201
10300641,2,3,3,3,Good,2.903661038,In,3066712,0.130178783,0.870545732
10301329,2,3,3,3,Good,1.993341599,In,6785,0.237071737,0.689710476
10301645,2,3,3,3,Good,2.182231617,In,6785,0.27271548,0.62443661
10302008,2,3,3,3,Good,1.616010473,In,5502,0.131573521,0.706421411
10302347,2,3,3,3,Good,3.095609683,In,26391,0.293397059,0.687423293
10303168,2,3,3,3,Good,3.154489737,In,3079007,0.211532714,0.728166669
10304031,2,3,3,3,Good,3.349672728,In,36713,0.324412437,0.532183057
10308828,3,3,3,3,Good,2.920460613,In,8573,0.230646512,0.682842307
10309149,3,3,3,3,Good,2.342607437,In,3047068,0.06716583,0.79405623
10310500,3,3,3,3,Good,2.648768994,In,3047068,0.111173338,0.609459418
10310713,3,3,2,3,Good,2.686564317,In,8573,0.27471279,0.626032968
10310779,3,3,3,3,Good,2.355972348,In,5502,0.125667552,0.744840035
10310991,3,3,3,3,Good,3.211539881,In,3079009,0.15739665,0.654407186
10316624,3,3,3,3,Good,2.273073466,In,65913,0.087367287,0.79046551
10317916,2,3,3,3,Good,1.932738182,In,202896,0.14270176,0.746701958
10318144,3,3,3,3,Good,2.236532621,In,3079007,0.284413046,0.623619664
10320239,3,3,3,3,Good,2.527030868,In,3047068,0.115203312,0.571339376
10321482,3,3,3,3,Good,2.741014772,In,3079009,0.108896749,0.763208486
10324220,3,3,3,3,Good,2.879344769,In,41819,0.110678277,0.57002701
10324483,2,3,3,3,Good,1.734834656,In,5502,0.113890365,0.655534753
10324725,2,3,3,3,Good,2.897777138,In,3066712,0.21755887,0.805800209
10325981,2,3,3,3,Good,3.14477646,In,3066712,0.168497262,0.782177589
10326098,2,3,3,3,Good,2.567717957,In,3034829,0.186288084,0.755632328
10333643,2,3,3,3,Good,2.79518229,In,3066716,0.100649246,0.853438814
10335300,2,3,3,3,Good,2.843701154,In,3034829,0.250645821,0.733036574
10335638,3,3,3,3,Good,3.348734862,In,3079007,0.231916946,0.707944612
10336447,2,3,3,3,Good,1.746502688,In,5502,0.079863024,0.79160632
10336602,3,3,3,3,Good,3.480603169,In,3066716,0.293849259,0.617913834
10336603,3,3,3,3,Good,1.589466977,In,6623,0.10063221,0.595898262
10336746,3,3,3,3,Good,2.213628462,In,767036,0.077279716,0.784747092
10338798,2,3,3,3,Good,1.938084635,In,2391,0.233575017,0.717787496
10339383,3,3,3,3,Good,2.881909324,In,8573,0.360711607,0.568342533
10340893,2,3,3,3,Good,1.718095587,In,5502,0.111066907,0.667892071
10341182,2,3,3,3,Good,1.698680633,In,5502,0.287894644,0.485450157
10341452,3,3,3,3,Good,2.546249351,In,3047068,0.111475131,0.580411159
10344953,2,3,3,3,Good,1.777826142,In,2391,0.035502806,0.960126336
10345222,2,3,3,3,Good,2.174307923,In,30580,0.087716515,0.872736976
10345983,3,2,2,3,Good,3.894765355,In,3066716,0.346100123,0.529446597
10346046,2,3,3,3,Good,2.258748484,In,3034829,0.129761043,0.851236395
10346088,2,3,3,3,Good,1.631680093,In,5502,0.091907279,0.728879764
10346097,3,3,3,3,Good,2.576101962,In,3079009,0.125719867,0.784498253
10346630,2,3,3,3,Good,2.097285425,In,10708,0.196576959,0.52071431
10347444,2,3,3,3,Good,1.849226749,In,5502,0.102004358,0.741813018
10347459,3,3,3,3,Good,2.623550521,In,65913,0.038155805,0.890567251
10350429,3,3,3,3,Good,2.620607034,In,15854,0.115046719,0.808074613
10358251,3,3,3,3,Good,2.931153783,In,3079009,0.113082121,0.741963327
10361807,2,3,3,3,Good,1.475688341,In,3089902,0.251590718,0.651283424
10362368,2,3,3,3,Good,2.773558792,In,36713,0.261399599,0.626436244
10362665,3,3,3,3,Good,2.593311647,In,3079007,0.300765474,0.626687967
10363265,2,3,3,3,Good,2.769339421,In,3066716,0.036545275,0.950590503
10363411,2,3,3,3,Good,1.77131393,In,6785,0.2956445,0.600448789
10364091,2,3,3,3,Good,2.581547538,In,3034829,0.185385984,0.758701777
10364168,2,3,3,3,Good,3.288784831,In,3066712,0.292526616,0.68567527
10364206,3,3,3,3,Good,2.365630796,In,767036,0.26318876,0.437319453
10368950,2,3,3,3,Good,3.134486013,In,3034829,0.257698487,0.724114061
10369030,3,3,3,3,Good,2.515238663,In,65913,0.051199127,0.823617613
10369384,3,3,3,3,Good,1.876547383,In,767036,0.110246336,0.697394781
10369420,3,3,3,3,Good,2.607315567,In,8573,0.170419674,0.740240486
10369870,3,3,3,3,Good,3.584767648,In,3079009,0.343432524,0.516312614
10369916,2,3,3,3,Good,2.047981818,In,202896,0.100764561,0.836514451
10369969,3,3,3,3,Good,2.325292454,In,8573,0.313000632,0.493137271
10370473,2,3,3,3,Good,1.785129488,In,10708,0.209100614,0.508999071
10372421,3,3,3,3,Good,2.537364177,In,3066198,0.313853878,0.568002047
10372893,2,3,3,3,Good,1.956483353,In,5502,0.123008084,0.757937912
10373340,2,3,3,3,Good,1.836628154,In,5502,0.164636172,0.710718161
10383226,2,3,3,3,Good,1.719029832,In,10708,0.183191467,0.547840004
10383474,2,3,3,3,Good,3.021311193,In,3066712,0.169156574,0.824488163
10386463,2,3,3,3,Good,3.257979018,In,3066712,0.22579236,0.765672186
10386850,2,3,3,3,Good,3.226421566,In,4485134,0.341440397,0.716216181
10387246,2,3,3,3,Good,2.594999982,In,24072,0.282689195,0.707099869
10387965,2,3,3,3,Good,2.552547017,In,3066715,0.369852743,0.603931549
10388371,2,3,3,3,Good,2.798624402,In,3034829,0.219172153,0.749940843
10389467,3,3,3,3,Good,1.868393421,In,6623,0.119639654,0.46260731
10389717,3,3,3,3,Good,1.994556643,In,65913,0.151312871,0.636562456
10389845,3,3,3,3,Good,2.606735526,In,41821,0.118215185,0.824611612
10390557,2,3,3,3,Good,2.06125455,In,5502,0.090841847,0.73814906
10391909,3,3,3,3,Good,2.313014213,In,65913,0.055710568,0.875197625
10392866,2,3,3,3,Good,1.955600504,In,5502,0.074504339,0.82974364
10393458,3,3,3,3,Good,2.353414589,In,3047068,0.063544121,0.780251638
10393875,3,3,3,3,Good,1.588219567,In,6623,0.10109069,0.594990513
10394435,2,3,3,3,Good,1.976711773,In,5502,0.145934785,0.691414217
10401107,2,3,3,3,Good,2.758998592,In,3066712,0.075522253,0.90417167
10403144,2,3,3,3,Good,3.736597773,In,3066712,0.331592548,0.689166855
10403248,2,3,3,3,Good,2.330056872,In,26391,0.295289475,0.655895238
10404106,2,3,3,3,Good,2.080409167,In,3089902,0.239495081,0.718530454
10404805,2,3,3,3,Good,2.096128827,In,26391,0.347248835,0.642643801
10406053,3,3,3,3,Good,1.830664965,In,26391,0.298440267,0.7345893
10406176,2,3,3,3,Good,1.742121576,In,202896,0.234312974,0.625198361
10407959,2,3,3,3,Good,2.298421785,In,3089902,0.157282267,0.808676786
10408060,3,3,3,3,Good,2.828970781,In,3047068,0.161611258,0.525206697
10408763,3,3,3,3,Good,2.456922263,In,8554,0.293978258,0.590001102
10410438,3,3,3,3,Good,2.817472504,In,3079009,0.10482785,0.805959344
10410775,3,3,3,3,Good,2.90448821,In,3079009,0.087855154,0.831058981
10411572,2,3,3,3,Good,3.208511005,In,3066718,0.189180281,0.721799781
10411734,2,3,3,3,Good,1.852188042,In,3089902,0.320213206,0.663403788
10412485,3,2,2,3,Good,4.084354248,In,3066716,0.43220715,0.560023401
10414824,3,3,3,3,Good,2.58033017,In,3079009,0.109338441,0.781734756
10415347,2,3,3,3,Good,2.187971667,In,3089902,0.37186659,0.598859444
10415751,2,3,3,3,Good,2.903711618,In,3066718,0.178601388,0.762565146
10415872,2,3,3,3,Good,1.312785691,In,3089902,0.208239837,0.73125484
10417068,2,3,3,3,Good,2.796908736,In,3066712,0.148202978,0.833283988
10426459,3,3,3,3,Good,2.150601904,In,65913,0.11516553,0.675792724
10428269,3,3,3,3,Good,2.387703148,In,8573,0.233882856,0.66961154
10428270,2,3,3,3,Good,2.108332329,In,5502,0.072492031,0.833385776
10428974,3,3,3,3,Good,2.678439496,In,3079009,0.079023727,0.838089462
10429039,3,3,3,3,Good,3.438218358,In,3079009,0.189512519,0.710447821
10431635,2,3,3,3,Good,1.886218824,In,5502,0.06297945,0.833025763
10431792,3,3,3,3,Good,2.25591821,In,3079007,0.280950888,0.696952135
10433271,3,3,3,3,Good,2.083603266,In,65913,0.186228564,0.644954725
10433309,2,3,2,3,Good,2.906487458,In,3066715,0.100089614,0.892079556
10433978,3,3,3,3,Good,2.144701046,In,5502,0.162610034,0.629472838
10434209,2,3,3,3,Good,2.469258613,In,3066716,0.107725335,0.828540537
10436284,3,3,3,3,Good,2.552078649,In,3079009,0.102420318,0.807629993
10436416,2,3,3,3,Good,3.118350466,In,3066712,0.378912897,0.587196459
10437059,2,3,2,3,Good,3.169402777,In,26391,0.29054672,0.780807177
10438316,3,3,3,3,Good,3.128735395,In,41819,0.151697117,0.53789395
10451928,2,3,3,3,Good,2.422287545,In,15854,0.285293661,0.634029947
10452028,3,3,3,3,Good,2.792228292,In,3079009,0.105624857,0.795442312
10452241,2,3,3,3,Good,2.613512214,In,3066712,0.174035551,0.789288537
10452664,2,3,3,3,Good,2.754896479,In,3034829,0.356366072,0.687228544
10453327,2,3,3,3,Good,2.574933858,In,3066718,0.159439755,0.768819362
10454935,3,3,3,3,Good,3.144374267,In,4115,0.293996911,0.538509841
10455160,2,3,2,3,Good,1.740400244,In,3089902,0.391027924,0.584488544
10455861,2,3,3,3,Good,2.01579806,In,3089902,0.156836402,0.784463569
10456208,3,3,3,3,Good,2.27889294,In,65913,0.087471556,0.79389338
10457167,3,3,3,3,Good,2.869505821,In,41819,0.117850398,0.52744685
10459147,2,3,3,3,Good,2.170564809,In,2347,0.191935718,0.650370845
10459629,3,3,3,3,Good,1.589466977,In,6623,0.10063221,0.595898262
10460236,2,3,3,3,Good,2.388287576,In,5502,0.108051491,0.771618074
10461683,2,3,3,3,Good,2.351071735,In,8554,0.244195903,0.633277053
10462701,3,3,3,3,Good,3.538125651,In,3079009,0.233780834,0.627409135
10462832,2,3,3,3,Good,1.869403808,In,202896,0.159675868,0.706187064
10467773,3,3,3,3,Good,2.279185002,In,5502,0.069518421,0.805009016
10471083,2,3,2,3,Good,3.664024638,In,3066715,0.327845088,0.723090301
10471697,2,3,3,3,Good,2.99397135,In,3034829,0.174777756,0.788474969
10473298,2,3,3,3,Good,2.735451782,In,3066712,0.325092496,0.679234085
10473839,3,3,3,3,Good,1.999641777,In,26391,0.3150017,0.721779431
10474189,2,3,3,3,Good,1.77164843,In,3089902,0.27860634,0.662700429
10474889,2,3,3,3,Good,2.586464696,In,3066718,0.211633195,0.70007555
10475843,2,3,3,3,Good,2.463938687,In,24072,0.294248037,0.689309175
10477546,2,3,2,3,Good,3.78184128,In,3079007,0.183357056,0.780175105
10477736,2,3,3,3,Good,3.027495167,In,3066712,0.255247171,0.758417091
10478055,2,3,2,3,Good,2.760248138,In,100191,0.321467792,0.726349469
10478775,2,3,3,3,Good,2.113354717,In,3089902,0.165744285,0.760986698
10478993,2,3,3,3,Good,2.389504046,In,24072,0.428193679,0.680464026
10479423,3,3,3,3,Good,1.965824924,In,65913,0.160514903,0.624031643
10482808,2,3,3,3,Good,1.811745954,In,10708,0.170429578,0.440736603
10483004,3,3,3,3,Good,2.595908451,In,65913,0.03921806,0.896535572
10483662,3,3,3,3,Good,3.575661886,In,3079009,0.240753456,0.705703599
10484622,3,3,3,3,Good,3.231532733,In,3079009,0.176975077,0.624647893
10485082,3,3,3,3,Good,2.470192749,In,65913,0.034654008,0.900168406
10491007,3,3,3,3,Good,2.509264539,In,41819,0.026849582,0.855385952
10494036,3,3,3,3,Good,2.737755346,In,4115,0.066478745,0.908997496
10497655,3,3,3,3,Good,1.975182914,In,65913,0.157458745,0.628058435
10497706,2,3,3,3,Good,1.523176536,In,5502,0.11856725,0.669414349
10497912,3,3,3,3,Good,1.73724639,In,5502,0.129081351,0.671480224
10498467,3,3,3,3,Good,2.145550887,In,3047068,0.101287963,0.646831202
10498819,3,3,3,3,Good,2.989158384,In,3066712,0.265641376,0.684580842
10499130,3,3,3,3,Good,2.825933574,In,3079009,0.109256686,0.774016717
10499867,2,3,3,3,Good,2.976273723,In,3066715,0.253746007,0.746111103
10500239,2,3,3,3,Good,2.730668502,In,3066712,0.301699156,0.684143852
10500461,2,3,3,3,Good,1.859572169,In,5502,0.222603809,0.604140215
10500478,3,3,3,3,Good,2.309886562,In,65913,0.151673722,0.662147901
10502882,2,3,3,3,Good,2.558641915,In,202896,0.141948136,0.678553653
10503296,2,3,3,3,Good,2.991066621,In,15854,0.11913822,0.863195569
10503943,2,3,3,3,Good,2.089599874,In,3089902,0.285720016,0.651154914
10503944,2,3,3,3,Good,1.989912296,In,24072,0.242123516,0.793804316
10503989,2,3,3,3,Good,2.657313113,In,70897,0.261125148,0.76310739
10504370,2,3,3,3,Good,1.809500628,In,18725,0.335217748,0.564343869
10504421,2,3,2,3,Good,1.79675825,In,3089902,0.357807139,0.62900722
10505429,2,3,2,3,Good,1.563213051,In,18725,0.26656068,0.651549427
10505532,2,3,3,3,Good,2.595549472,In,8344,0.281683617,0.653736061
10505758,3,3,2,3,Good,3.795365637,In,3066716,0.34760838,0.646428611
10506295,2,3,3,3,Good,3.292695065,In,3066718,0.28224747,0.65112126
10506543,3,3,3,3,Good,2.684443171,In,3079009,0.060955261,0.86625752
10506902,3,3,3,3,Good,2.595586623,In,65913,0.078929605,0.778715883
10506910,3,3,3,3,Good,2.876836804,In,65913,0.09592959,0.789713894
10507171,3,3,3,3,Good,2.605407644,In,8573,0.279572654,0.585034014
10508072,3,3,3,3,Good,2.526900693,In,41819,0.085358747,0.605905314
10508208,2,3,3,3,Good,1.95612616,In,5502,0.14540657,0.703052775
10508319,3,3,3,3,Good,2.058406948,In,5502,0.179351914,0.626094158
10508705,3,3,3,3,Good,2.632395848,In,3079007,0.248208346,0.70462074
10509643,2,3,3,3,Good,2.07473322,In,202896,0.168702895,0.718189011
10516034,2,3,3,3,Good,2.834944033,In,3079009,0.141259422,0.721978745
10523436,2,3,3,3,Good,3.138679548,In,3066716,0.116887839,0.826337771
10524067,2,3,3,3,Good,2.55437436,In,15854,0.14880339,0.751818575
10524204,2,3,3,3,Good,2.298036157,In,15854,0.151353588,0.772236352
10524452,2,3,3,3,Good,2.306263798,In,3066712,0.216068708,0.757058923
10524665,2,3,3,3,Good,1.699146438,In,202896,0.273879883,0.592332568
10525280,2,3,3,3,Good,2.669006717,In,3066715,0.332647141,0.637306691
10526071,2,3,3,3,Good,2.123869899,In,3089902,0.195133817,0.75629991
10526917,2,3,3,3,Good,1.965440818,In,70897,0.324172453,0.69195116
10527473,2,3,3,3,Good,2.363489732,In,2391,0.30654183,0.699351719
10528074,2,3,3,3,Good,3.131421553,In,3079009,0.099371431,0.793073482
10528079,3,3,3,3,Good,2.91383188,In,3079009,0.102743024,0.809690992
10528342,2,3,3,3,Good,2.774956866,In,70897,0.388863537,0.579832612
10529129,2,3,2,3,Good,3.559366577,In,4485134,0.33205559,0.74570039
10529655,2,3,3,3,Good,2.548179957,In,3066712,0.141133704,0.859314193
10530011,2,3,3,3,Good,2.820707891,In,3034829,0.273761327,0.686505933
10531201,2,3,3,3,Good,3.156233164,In,3066712,0.260417975,0.774731818
10531204,2,3,3,3,Good,2.646917159,In,3066712,0.225962883,0.761299765
10531319,3,3,3,3,Good,2.325156624,In,767036,0.089510309,0.725035273
10532520,3,3,3,3,Good,2.154178012,In,767036,0.145490203,0.565903191
10532530,3,3,3,3,Good,2.379188467,In,65913,0.083207352,0.797887062
10532588,3,3,3,3,Good,2.19263147,In,8573,0.231981464,0.635472407
10532962,2,3,3,3,Good,2.789634479,In,3066712,0.086801469,0.89296782
10533336,3,3,3,3,Good,2.074797776,In,767036,0.119997872,0.737169051
10539812,3,3,3,3,Good,2.948263466,In,4115,0.031633885,0.943139682
10544200,3,3,3,3,Good,2.602897936,In,4115,0.109928372,0.860107908
10545112,3,3,3,3,Good,2.296054849,In,767036,0.094187449,0.708246251
10546860,3,3,3,3,Good,2.200606037,In,3079009,0.139699159,0.7038
10547567,2,3,2,3,Good,2.438571012,In,3066715,0.150902457,0.865453191
10548645,3,3,3,3,Good,2.520750929,In,41819,0.083968191,0.61271745
10550354,2,3,3,3,Good,1.561719822,In,5502,0.132481126,0.700491321
10550572,2,3,3,3,Good,2.080117884,In,2391,0.116633674,0.881960507
10550927,2,3,3,3,Good,2.0093139,In,2391,0.226135651,0.774588081
10551406,2,3,2,3,Good,3.255391117,In,26391,0.265988244,0.805774852
10551983,2,3,2,3,Good,3.233525633,In,26391,0.265902871,0.803550031
10552303,2,3,3,3,Good,2.187125223,In,3066712,0.147437096,0.795097633
10552800,2,3,3,3,Good,2.877479978,In,3066718,0.142386513,0.808677172
10553417,2,3,3,3,Good,2.84607418,In,2391,0.356819525,0.705428443
10553857,2,3,3,3,Good,1.825643152,In,3089902,0.24668282,0.677710033
10553993,2,3,3,3,Good,1.936296559,In,202896,0.290916186,0.635289436
10554542,3,3,3,3,Good,1.832450491,In,3089902,0.361096202,0.593651134
10555050,3,3,3,3,Good,2.596486624,In,3079009,0.155549977,0.785888157
10556494,3,3,3,3,Good,3.086860895,In,3079009,0.142154493,0.714109665
10556537,2,3,2,3,Good,3.054632812,In,26391,0.253944706,0.75462042
10556843,2,3,3,3,Good,3.0502132,In,3034829,0.188381341,0.773445759
10557643,2,3,3,3,Good,2.802783947,In,15854,0.195098465,0.716644934
10566770,2,3,3,3,Good,2.214923221,In,3034829,0.253645444,0.681552395
10567252,3,3,3,3,Good,2.865952546,In,3079009,0.223231141,0.56708842
10567446,3,3,3,3,Good,3.06700065,In,3079009,0.149578642,0.785852998
10568440,3,3,3,3,Good,2.019897187,In,6623,0.086894041,0.522349084
10568869,3,3,3,3,Good,3.241520577,In,3066716,0.232320919,0.630370553
10569319,2,3,3,3,Good,2.559159918,In,202896,0.133919023,0.72629474
10570077,3,3,3,3,Good,2.856260197,In,8573,0.235916721,0.647782778
10570660,2,3,3,3,Good,2.326897537,In,3066712,0.233875451,0.703131953
10571210,2,3,3,3,Good,2.383584197,In,3066715,0.304909926,0.628481003
10572598,2,3,3,3,Good,2.597559604,In,3066716,0.110187035,0.804853613
10573282,3,3,3,3,Good,2.863921992,In,3079007,0.216399052,0.736035917
10573404,3,3,3,3,Good,2.174601286,In,8573,0.316876042,0.544865143
10573604,3,3,3,3,Good,2.666455016,In,3079009,0.126187115,0.749573952
10573773,2,3,3,3,Good,1.58582294,In,5502,0.131490362,0.710972374
10574428,3,3,3,3,Good,2.623612691,In,8344,0.243600323,0.609915489
10575693,2,3,3,3,Good,3.305474312,In,3066712,0.273517124,0.704838265
10575733,2,3,3,3,Good,3.052117268,In,3066712,0.301246921,0.719267677
10575787,2,3,3,3,Good,1.611686211,In,24072,0.316369539,0.624118893
10577096,2,3,3,3,Good,1.448599878,In,18725,0.31289972,0.589920309
10578628,2,3,3,3,Good,2.22865403,In,3066716,0.127675099,0.7618243
10578682,2,3,3,3,Good,3.227503297,In,3034829,0.225670624,0.751165342
10578744,3,3,3,3,Good,2.714315841,In,3066716,0.120895374,0.80605393
10578778,2,3,3,3,Good,1.829868352,In,70897,0.407576981,0.585331443
10578820,2,3,3,3,Good,2.878430862,In,3066716,0.293642859,0.669519482
10579330,2,3,3,3,Good,3.123652456,In,3066712,0.156098394,0.804913274
10579437,2,3,3,3,Good,2.127416244,In,3089902,0.354652296,0.61434025
10579749,2,3,3,3,Good,3.291306739,In,4485134,0.358387904,0.722142796
10580212,2,3,3,3,Good,2.878763889,In,3066712,0.145070465,0.845565331
10580215,2,3,3,3,Good,3.216241074,In,3066712,0.242595774,0.747341089
10591176,2,3,2,3,Good,3.439996,In,3079007,0.103042035,0.877137311
10592358,2,3,3,3,Good,2.292657132,In,3089902,0.39417864,0.584421278
10593244,3,3,3,3,Good,3.72916577,In,36713,0.133141736,0.79668104
10594505,3,3,3,3,Good,1.708507253,In,10708,0.133533708,0.629970288
10595900,3,3,3,3,Good,2.522317936,In,8573,0.31640117,0.502024717
10596671,3,3,3,3,Good,2.694509048,In,8573,0.147867104,0.810949346
10596792,3,3,3,3,Good,3.145952282,In,3066712,0.252246368,0.725429286
10596886,3,3,3,3,Good,3.601132868,In,3066716,0.29764783,0.626406255
10597573,3,3,3,3,Good,2.46598247,In,41819,0.074272667,0.673384838
10598670,3,3,3,3,Good,2.144522269,In,767036,0.075627792,0.804629539
10599727,2,3,3,3,Good,2.174898723,In,10708,0.215748379,0.477495566
10600368,3,3,3,3,Good,3.445463716,In,3066712,0.31747378,0.666678819
10600481,2,3,3,3,Good,2.5881151,In,8344,0.270338197,0.627165293
10600692,2,3,3,3,Good,2.015126655,In,5502,0.111734431,0.747480162
10600864,2,3,3,3,Good,2.675994156,In,2391,0.30529962,0.63267856
10601187,3,3,3,3,Good,1.823808437,In,26391,0.27031508,0.783345357
10601275,2,3,3,3,Good,3.0045773,In,3066716,0.118278756,0.795169613
10601673,2,3,3,3,Good,3.127476906,In,3066712,0.25566274,0.765912288
10602330,2,3,3,3,Good,2.578722209,In,3066716,0.083673522,0.881045312
10602531,2,3,3,3,Good,1.567012954,In,18725,0.305594107,0.608508538
10603114,2,3,3,3,Good,1.811515838,In,2391,0.356392064,0.636984637
10603363,2,3,3,3,Good,2.454588858,In,3066712,0.212979474,0.69912485
10603738,2,3,3,3,Good,1.849827908,In,3089902,0.23439938,0.694599526
10603840,2,3,3,3,Good,1.691143444,In,3089902,0.219617758,0.736181833
10603875,2,3,3,3,Good,2.516681029,In,8344,0.28789775,0.636035929
10604072,2,3,3,3,Good,1.310954494,In,3089902,0.20042223,0.757397339
10604293,2,3,3,3,Good,3.195055608,In,3066712,0.208995566,0.751444535
10604320,3,2,2,3,Good,3.848211001,In,3066716,0.347911217,0.637359244
10604632,2,3,3,3,Good,2.673137549,In,3034829,0.315280452,0.665476087
10614463,2,3,2,3,Good,3.266724087,In,3259,0.293653484,0.698335489
10617427,3,3,3,3,Good,1.905434999,In,6623,0.08340558,0.640292349
10617728,3,3,3,3,Good,2.59537768,In,8573,0.303786579,0.525220071
10617963,3,3,3,3,Good,1.962878125,In,65913,0.190074212,0.61710023
10619152,3,3,3,3,Good,1.762505037,In,6623,0.079527659,0.56494869
10619473,3,3,3,3,Good,2.522531406,In,767036,0.115439512,0.691163033
10619795,3,3,3,3,Good,2.76077184,In,4115,0.069017247,0.906252432
10619815,3,3,3,3,Good,2.564190393,In,65913,0.218573973,0.570903066
10620050,3,3,3,3,Good,2.504997153,In,41819,0.08065782,0.630168013
10620308,2,3,3,3,Good,2.448034699,In,3066716,0.094563034,0.842863082
10620416,3,3,3,3,Good,2.178919905,In,65913,0.115410119,0.685304483
10620728,2,3,3,3,Good,3.157616617,In,3066716,0.172721954,0.723138498
10622234,3,3,3,3,Good,3.357223026,In,8573,0.224292367,0.685069053
10623513,2,3,3,3,Good,2.351033653,In,15854,0.14858084,0.800117278
10623996,2,3,3,3,Good,3.102486814,In,3066712,0.350281632,0.628303079
10624124,2,3,3,3,Good,2.179870905,In,8343,0.20292486,0.582266804
10624938,2,3,3,3,Good,2.770448122,In,3066712,0.256552847,0.762866077
10624939,2,3,3,3,Good,2.568376328,In,3034829,0.186240564,0.755777889
10624979,3,3,3,3,Good,2.738945847,In,3066718,0.276701272,0.61163389
10625023,2,3,3,3,Good,2.148397216,In,3089902,0.087560426,0.878038574
10625395,2,3,3,3,Good,1.812421371,In,2391,0.083332904,0.910786971
10625691,2,3,3,3,Good,2.513625572,In,3066716,0.085419041,0.873354894
10625987,2,3,3,3,Good,2.91072781,In,2391,0.348021461,0.737523471
10626209,2,3,3,3,Good,2.664197935,In,3034829,0.273409457,0.744359304
10626842,3,3,3,3,Good,2.952036155,In,3079009,0.10915828,0.76334916
10627050,2,3,3,3,Good,1.429516963,In,3089902,0.209569494,0.707570479
10627461,2,3,3,3,Good,2.674142561,In,3066712,0.096071283,0.885884865
10628047,3,3,3,3,Good,2.906998796,In,3079009,0.087870981,0.829778868
10628101,3,3,3,3,Good,3.726581358,In,3066716,0.253727768,0.636782583
10628306,3,3,3,3,Good,2.422069779,In,65913,0.05585219,0.86972163
10628322,3,3,3,3,Good,3.232705778,In,3079009,0.271752876,0.557534404
10628740,3,3,3,3,Good,2.26401295,In,3079009,0.146488502,0.731981813
10634550,3,3,3,3,Good,3.348253306,In,3066712,0.340896873,0.67941297
10637930,3,3,3,3,Good,2.117742629,In,65913,0.120132841,0.696529378
10637944,3,3,3,3,Good,2.524483376,In,8573,0.251008181,0.661480317
10639253,3,3,3,3,Good,2.7389583,In,3079009,0.07071993,0.855757498
10642118,2,3,3,3,Good,2.402591359,In,3066712,0.132586803,0.843538727
10642970,2,3,3,3,Good,2.818356094,In,3066198,0.329837727,0.54925057
10643925,3,3,3,3,Good,2.293589036,In,3066715,0.305867586,0.624042457
10644277,2,3,3,3,Good,1.781169507,In,3089902,0.220258597,0.688967592
10644341,2,3,3,3,Good,2.879478707,In,3066712,0.361133276,0.648329174
10644437,2,3,3,3,Good,1.972960702,In,5502,0.143407873,0.689293007
10644607,2,3,3,3,Good,1.752210346,In,3089902,0.258350483,0.686605795
10645415,2,3,3,3,Good,2.552922696,In,3066712,0.134864033,0.812139178
10645998,2,3,3,3,Good,2.621721816,In,15854,0.150134636,0.76153253
10646149,2,3,3,3,Good,1.758274545,In,24072,0.348093514,0.635663176
10646238,2,3,3,3,Good,1.951663841,In,3034829,0.368262836,0.617607997
10647202,3,2,2,3,Good,4.097693675,In,3066716,0.432279359,0.555407998
10647977,2,3,3,3,Good,3.105402561,In,202896,0.219798949,0.557640605
10648923,3,3,3,3,Good,2.953051872,In,3079009,0.084396444,0.846116473
10648986,2,3,3,3,Good,2.493936399,In,70897,0.267288443,0.740075126
10649002,2,3,3,3,Good,2.295405118,In,2391,0.151146407,0.777747236
10649095,3,3,3,3,Good,3.044894592,In,3079009,0.142754501,0.72699551
10649426,3,3,3,3,Good,2.675523436,In,3066712,0.161002703,0.850637676
10649573,2,3,3,3,Good,2.620989953,In,3066712,0.084844377,0.905756945
10650200,2,3,3,3,Good,2.566299424,In,70897,0.340560298,0.637141042
10650614,2,3,3,3,Good,2.780407401,In,4115,0.154125594,0.793592219
10650764,2,3,3,3,Good,3.477271641,In,3066718,0.287329556,0.623524147
10651221,2,3,3,3,Good,2.193460739,In,24072,0.341327612,0.713163517
10651229,2,3,3,3,Good,2.180308668,In,3089902,0.212330414,0.703480145
10651476,3,3,3,3,Good,2.295316518,In,8573,0.313655818,0.513964368
