Table S8. The PRI result of 1909 true external FCOCs using the optimal Rat-QSTR model,,,,,,,,,,
CID,Score(MAE-LOO),Score(Proximity Train YObs Mean),Score(Similarity based AD),CompositeScore,PredictionQuality,YPred(Test),AD status,Closest Training Compound,Euclidean Distance,Generalized Jaccard Coeff.
10453872,3,3,2,3,Good,2.606407455,In,51,0.357421758,0.636494895
10456241,2,3,3,3,Good,2.302574484,In,36,0.377209972,0.619409115
10457249,3,3,3,3,Good,1.524872869,In,22,0.124921989,0.860976732
10457518,3,3,2,3,Good,1.962094712,In,51,0.219771196,0.803473298
10458959,2,3,3,3,Good,1.969227259,In,10,0.32419303,0.592844212
10459154,2,3,3,3,Good,2.109587791,In,33,0.041477533,0.929932047
10459202,3,3,2,3,Good,2.108175957,In,51,0.243927548,0.747900949
10459782,2,3,3,3,Good,3.109635805,In,44,0.299582659,0.005828027
10460281,2,3,3,3,Good,1.99790123,In,33,0.077950349,0.892455891
10462492,2,3,3,3,Good,3.523479345,In,19,0.422868081,0.587413266
10462974,2,3,3,3,Good,2.021398882,In,8,0.197344869,0.676748867
10468408,2,3,3,3,Good,3.377533804,In,79,0.295218138,0.69898532
10470177,3,3,3,3,Good,2.233737207,In,51,0.234770408,0.727811783
10470633,2,3,3,3,Good,2.678832241,In,36,0.207314138,0.744951237
10471717,3,2,1,3,Good,3.907087527,Outside AD,63,0.36560928,0.596931896
10472402,2,3,3,3,Good,1.919724311,In,4,0.23179156,0.761718802
10472656,3,3,3,3,Good,2.197909908,In,34,0.294692842,0.738883146
10474528,2,3,3,3,Good,2.520415582,In,8,0.238554922,0.571565276
10474732,2,3,3,3,Good,2.401604313,In,8,0.376943676,0.375825171
10475608,2,3,3,3,Good,2.139798985,In,8,0.283068186,0.395251535
10475730,2,3,2,3,Good,2.479228068,In,44,0.313167191,-0.366801161
10476659,3,3,3,3,Good,2.111629397,In,78,0.233381468,0.754950403
10479379,2,3,3,3,Good,2.092237888,In,33,0.129063943,0.812185214
10479468,3,3,3,3,Good,3.20993431,In,72,0.230683,0.781323113
10479798,3,3,3,3,Good,2.180769957,In,3,0.193018676,0.814095188
10480887,2,3,3,3,Good,2.442637476,In,36,0.394493654,0.529414399
10482019,2,3,3,3,Good,2.802477195,In,3,0.305160796,0.712031736
10482105,2,3,3,3,Good,2.808216611,In,56,0.347003025,0.735401708
10482795,3,3,3,3,Good,1.93891461,In,12,0.0872138,0.857091792
10483750,2,3,1,3,Good,3.356742071,Outside AD,58,0.444850927,0.671614502
10486175,2,3,3,3,Good,2.186497279,In,70,0.209165155,0.638499757
10493374,2,3,3,3,Good,2.790760106,In,6,0.202044337,0.669066111
10494283,2,3,1,3,Good,3.031535443,Outside AD,44,0.539559788,-4.236266691
10495286,2,3,3,3,Good,1.974212504,In,33,0.13387965,0.851561409
10495336,2,3,3,3,Good,2.920035606,In,8,0.333072335,0.360108627
10497291,3,3,3,3,Good,2.272966617,In,10,0.169116699,0.781485616
10498931,2,3,3,3,Good,1.946194501,In,10,0.154816218,0.82419821
10500218,2,3,3,3,Good,3.508095209,In,6,0.389774021,0.429596236
10500662,2,3,3,3,Good,2.099727952,In,33,0.092253316,0.872773474
10500814,3,3,3,3,Good,2.417760823,In,78,0.168889458,0.809865601
10500931,2,3,3,3,Good,3.491800283,In,79,0.287662108,0.66862862
10500979,2,3,1,3,Good,2.780840171,Outside AD,91,0.233168335,0.760905164
10501911,3,3,3,3,Good,3.095015834,In,47,0.347438564,0.768184719
10502591,2,3,3,3,Good,1.972031544,In,8,0.279344528,0.504805422
10502687,2,3,3,3,Good,2.504737765,In,1,0.245934577,0.782920618
10503249,2,3,3,3,Good,2.508863151,In,1,0.218575836,0.840886051
10503306,2,3,3,3,Good,2.744978507,In,79,0.120705557,0.856500407
10503728,2,3,3,3,Good,2.909903996,In,79,0.161961778,0.799876028
10503809,2,3,3,3,Good,3.139326064,In,19,0.400286938,0.547791709
10503987,3,3,3,3,Good,2.104600988,In,28,0.225806428,0.784740854
10504169,2,3,2,3,Good,2.026493522,In,8,0.365016925,0.367026455
10504181,2,3,1,3,Good,3.230605348,Outside AD,44,0.470399827,-0.586175524
10504334,2,3,3,3,Good,2.161095376,In,13,0.221375919,0.33576301
10505297,3,3,3,3,Good,2.588855224,In,72,0.151769297,0.868633264
10505421,2,3,1,3,Good,2.435886977,Outside AD,8,0.555623091,0.075998387
10505902,2,3,3,3,Good,1.69435337,In,8,0.082013574,0.849552656
10506024,2,3,3,3,Good,2.118186969,In,26,0.072717262,0.895903888
10506059,3,3,3,3,Good,2.297869588,In,72,0.181893521,0.841104445
10506432,2,3,3,3,Good,2.8237123,In,59,0.220059543,0.589802659
10506952,2,3,3,3,Good,2.476690328,In,8,0.228306729,0.565370632
10507725,2,3,3,3,Good,2.160754944,In,79,0.102639286,0.893770112
10508818,2,3,3,3,Good,2.851222945,In,55,0.160281191,0.807427581
10509241,3,3,1,3,Good,2.320933661,Outside AD,51,0.424654687,0.63289209
10509312,2,3,3,3,Good,2.005544018,In,8,0.266116141,0.588583789
10509837,2,3,3,3,Good,3.143607416,In,55,0.246722563,0.617498219
10515117,2,3,2,3,Good,2.440605414,In,44,0.28447785,-0.301061247
10516321,2,3,3,3,Good,2.401634597,In,1,0.220623963,0.840112134
10517033,2,3,3,3,Good,2.962648438,In,19,0.342050696,0.715018317
10517738,2,3,3,3,Good,2.382740938,In,3,0.244481089,0.741808684
10518158,2,3,3,3,Good,2.566752572,In,1,0.22984886,0.809402128
10520209,2,3,3,3,Good,2.363995881,In,36,0.44877999,0.428568229
10521093,2,3,3,3,Good,2.95137445,In,54,0.361135159,0.50587296
10521442,2,3,3,3,Good,2.87921186,In,31,0.351793742,0.589467218
10521945,2,3,3,3,Good,2.231802805,In,8,0.147802569,0.679336074
10522385,3,3,3,3,Good,1.51118547,In,22,0.122138582,0.877071622
10523660,2,3,3,3,Good,2.249193976,In,49,0.313598903,0.296528569
10524534,2,3,3,3,Good,2.271778389,In,26,0.127192901,0.797133697
10525654,2,3,3,3,Good,2.48037285,In,33,0.176968266,0.764536181
10526333,2,3,3,3,Good,2.287589759,In,12,0.197226418,0.65287339
10527506,2,3,3,3,Good,2.917760978,In,12,0.245454943,0.641682218
10528159,3,3,3,3,Good,1.685095042,In,22,0.240067665,0.722346147
10528313,3,3,3,3,Good,2.256416994,In,46,0.198799792,0.760914435
10528345,3,3,3,3,Good,1.983643775,In,28,0.201874108,0.816161214
10529392,3,3,3,3,Good,2.087353941,In,28,0.243573482,0.716395899
10529452,2,3,3,3,Good,2.429292651,In,72,0.180782084,0.843283141
10529928,2,3,2,3,Good,2.446051574,In,8,0.376167911,0.317278197
10530258,3,3,3,3,Good,2.613545075,In,10,0.262355207,0.706981731
10530623,2,3,3,3,Good,3.547061274,In,87,0.320860011,0.640042685
10531381,2,3,3,3,Good,2.072424998,In,8,0.204359868,0.507239801
10531404,3,3,1,3,Good,2.561330086,Outside AD,63,0.313728017,0.647127424
10531584,3,3,3,3,Good,1.826205932,In,4,0.211737379,0.810340929
10531746,2,3,3,3,Good,2.412358734,In,44,0.290184769,-0.261204763
10531788,2,3,3,3,Good,2.438350357,In,8,0.408825399,0.411431915
10531870,2,3,3,3,Good,1.856769828,In,19,0.186407411,0.802671128
10531995,2,3,3,3,Good,2.914109225,In,8,0.346159904,0.452641647
10540102,2,3,3,3,Good,3.413422546,In,55,0.34322277,0.584058746
10546053,2,3,3,3,Good,1.258270369,In,68,0.106956363,0.859796695
10548322,3,3,3,3,Good,2.38286318,In,3,0.268261108,0.716379856
10548555,2,3,3,3,Good,2.568707276,In,3,0.223445206,0.769801474
10549707,2,3,1,3,Good,2.535249925,Outside AD,91,0.344738199,0.667733459
10549832,2,3,3,3,Good,2.572954258,In,1,0.222675121,0.831101418
10550830,2,3,3,3,Good,1.578426012,In,10,0.221085017,0.771059455
10550985,2,3,3,3,Good,2.023842718,In,8,0.230044776,0.635263062
10551583,2,3,3,3,Good,1.78669912,In,10,0.294242104,0.740481736
10551675,2,3,3,3,Good,2.29504748,In,8,0.19511476,0.575441337
10553082,2,3,3,3,Good,2.77958313,In,44,0.22289893,0.186189009
10553215,2,3,2,3,Good,3.454559157,In,44,0.368730958,-0.519331295
10553900,3,3,3,3,Good,2.507298073,In,72,0.226240432,0.77676798
10553968,3,3,3,3,Good,2.720668464,In,79,0.114335432,0.881954676
10554286,2,3,3,3,Good,2.046977086,In,8,0.230322643,0.567964578
10554366,2,3,1,3,Good,2.217995106,Outside AD,8,0.433089543,0.257703681
10554919,2,3,3,3,Good,2.11709832,In,8,0.379889674,0.579951165
10555493,2,3,3,3,Good,2.043867385,In,36,0.283741532,0.586859746
10555520,2,3,3,3,Good,2.820777744,In,79,0.16926928,0.81501891
10556125,2,3,1,3,Good,2.707404344,Outside AD,91,0.215304203,0.771326386
10556425,2,3,3,3,Good,2.220071227,In,8,0.326512602,0.534656682
10556704,2,3,3,3,Good,2.407550813,In,1,0.220947025,0.834440614
10556745,2,3,3,3,Good,2.192315132,In,8,0.322638389,0.548397568
10567880,2,3,2,3,Good,2.292369088,In,44,0.307187641,-0.04140325
10569293,2,3,3,3,Good,2.199772924,In,8,0.313345993,0.464482348
10569527,2,3,1,3,Good,2.49273534,Outside AD,91,0.274682121,0.747276052
10570076,2,3,3,3,Good,2.78843749,In,79,0.131549724,0.841397555
10570762,3,2,3,3,Good,3.688593081,In,63,0.366131593,0.613313964
10571558,2,3,3,3,Good,2.298193184,In,3,0.203495071,0.763000498
10572832,2,3,3,3,Good,2.859423717,In,55,0.14437592,0.864165454
10573133,2,3,2,3,Good,2.458463426,In,44,0.1766282,-1.846705243
10573359,2,3,2,3,Good,2.87931926,In,8,0.397724472,0.320117673
10573385,2,3,3,3,Good,3.192672163,In,79,0.199961804,0.783831777
10573610,2,3,3,3,Good,2.017012447,In,10,0.232989291,0.775659081
10574347,2,3,3,3,Good,2.860748828,In,49,0.306500716,0.363305445
10575117,2,3,2,3,Good,3.271661835,In,44,0.405513809,-0.438712766
10576455,2,3,3,3,Good,2.36341263,In,13,0.248684966,0.355673995
10577210,2,3,3,3,Good,1.855161768,In,31,0.197695279,0.773212189
10577734,3,3,3,3,Good,1.943907987,In,12,0.08218169,0.89087542
10578381,2,3,3,3,Good,3.059042773,In,36,0.315972641,0.52709553
10578811,2,3,3,3,Good,1.490909837,In,15,0.266355791,0.689035743
10578994,2,3,3,3,Good,2.309432802,In,6,0.02863483,0.955995544
10579134,3,3,3,3,Good,1.977682786,In,4,0.215419599,0.7962756
10579577,2,3,3,3,Good,1.882561756,In,4,0.22234141,0.788382372
10579873,2,3,3,3,Good,2.268392618,In,8,0.309679142,0.406776578
10579957,2,3,3,3,Good,3.016114388,In,59,0.278655145,0.458936951
10579958,3,3,3,3,Good,1.860063526,In,4,0.208338615,0.82546054
10580634,2,3,3,3,Good,2.763256277,In,55,0.125179025,0.812254809
10581542,2,3,3,3,Good,2.645368804,In,1,0.324491716,0.802745252
10586261,2,3,3,3,Good,1.994398978,In,8,0.191350183,0.554733064
10588833,2,3,3,3,Good,2.518960434,In,8,0.335354133,0.516826561
10590036,2,3,3,3,Good,2.335712086,In,8,0.23738527,0.440515173
10590123,2,3,3,3,Good,2.302564797,In,79,0.184333888,0.769153859
10590921,2,3,3,3,Good,3.093717534,In,79,0.250982853,0.769364301
10591194,2,3,3,3,Good,2.203746081,In,8,0.176498465,0.552863463
10591326,2,3,3,3,Good,2.504154208,In,36,0.051137201,0.929845433
10593486,3,3,3,3,Good,1.615918179,In,10,0.123836819,0.872579303
10595825,2,3,3,3,Good,2.676939099,In,49,0.12672052,0.745926205
10595901,2,3,3,3,Good,2.422261627,In,8,0.28198234,0.454994344
10596030,2,3,3,3,Good,2.48936521,In,72,0.19803222,0.803235951
10598564,3,3,3,3,Good,1.780694314,In,18,0.25021654,0.701065153
10598739,2,3,3,3,Good,2.780105815,In,59,0.173843511,0.681578299
10599219,2,3,3,3,Good,2.320314823,In,79,0.224751933,0.764562332
10599223,3,3,3,3,Good,1.542698562,In,30,0.230856523,0.748735553
10599524,2,3,3,3,Good,3.302647925,In,55,0.33748104,0.562699796
10600135,2,3,3,3,Good,2.331911215,In,36,0.12530032,0.850010767
10601603,2,3,3,3,Good,2.424414879,In,33,0.267505181,0.706328511
10601898,2,3,1,3,Good,2.559417634,Outside AD,91,0.294364757,0.678439539
10602534,3,3,3,3,Good,2.361701664,In,72,0.174001427,0.855916135
10602632,3,3,3,3,Good,2.325700599,In,72,0.176593695,0.854072707
10602982,2,3,3,3,Good,1.846098259,In,8,0.105282843,0.760113657
10603271,3,3,3,3,Good,3.335296194,In,70,0.233730398,0.699381955
10603288,2,3,2,3,Good,2.463827281,In,44,0.31269947,-0.343938159
10603308,3,3,1,3,Good,3.300474463,Outside AD,63,0.323081662,0.603957584
10603330,2,3,3,3,Good,3.003539113,In,55,0.215538088,0.66879446
10603650,2,3,2,3,Good,2.524875576,In,44,0.288229654,-0.437125134
10603949,2,3,3,3,Good,2.219709914,In,8,0.167176631,0.669877448
10609957,2,3,3,3,Good,2.694777535,In,55,0.09461034,0.860713324
10612359,2,3,3,3,Good,1.973278601,In,8,0.180644095,0.663846205
10614162,2,3,3,3,Good,2.704151078,In,79,0.077782751,0.908871222
10616677,2,3,3,3,Good,2.685902976,In,79,0.067692408,0.924565928
10617258,2,3,3,3,Good,2.512316212,In,3,0.220598881,0.78441834
10618358,2,3,3,3,Good,2.941827327,In,56,0.263700605,0.84298006
10621720,2,3,3,3,Good,2.670752639,In,36,0.408860787,0.498644345
10621925,2,3,3,3,Good,2.249600207,In,12,0.164594065,0.738357366
10622338,2,3,3,3,Good,2.407908162,In,6,0.096915783,0.841717333
10623709,2,3,3,3,Good,3.05119191,In,70,0.144053585,0.737485472
10624325,2,3,3,3,Good,2.382963152,In,12,0.24511896,0.617319389
10624326,2,3,3,3,Good,2.791716172,In,44,0.247124014,0.006821106
10624921,2,3,3,3,Good,2.429842022,In,12,0.2785505,0.598683452
10625432,2,3,1,3,Good,3.182037714,Outside AD,8,0.558911993,0.108386272
10625498,2,3,3,3,Good,1.852357677,In,13,0.278832324,0.338030013
10625577,2,3,3,3,Good,2.711590382,In,44,0.158227538,-0.395437399
10625920,2,3,3,3,Good,3.603466722,In,87,0.48378222,0.404799418
10626045,2,3,1,3,Good,2.48642506,Outside AD,44,0.330021333,-0.909786256
10626159,2,3,3,3,Good,2.568487702,In,55,0.050856859,0.918493429
10626432,2,3,3,3,Good,3.130677593,In,55,0.209330621,0.759336028
10626517,3,3,3,3,Good,2.244042672,In,46,0.232612667,0.721126122
10626638,2,3,3,3,Good,2.192501714,In,19,0.376193243,0.605210362
10626660,2,3,3,3,Good,3.22163013,In,55,0.240967371,0.755560382
10627088,2,3,3,3,Good,2.174149554,In,12,0.229527051,0.678991991
10629002,2,3,2,3,Good,2.209663408,In,8,0.33441238,0.334910023
10637356,2,3,3,3,Good,2.713300933,In,8,0.271468651,0.39674091
10637837,2,3,3,3,Good,3.176740949,In,78,0.180226111,0.792806773
10638676,2,3,3,3,Good,2.453550363,In,3,0.222866205,0.770533238
10638997,2,3,3,3,Good,2.418438901,In,55,0.185605236,0.773602065
10641036,3,3,3,3,Good,3.609462197,In,63,0.311355085,0.627815216
10641167,2,3,3,3,Good,2.291483654,In,26,0.085141795,0.863735373
10641880,2,3,3,3,Good,1.576022345,In,8,0.117282891,0.792540048
10642247,2,3,3,3,Good,2.178540007,In,59,0.106374058,0.814392853
10642427,2,3,3,3,Good,1.873007316,In,10,0.206465125,0.718459678
10642895,3,3,3,3,Good,2.160949541,In,34,0.251022392,0.817947893
10643039,3,3,3,3,Good,2.160949541,In,34,0.251022392,0.817947893
10643097,2,3,3,3,Good,2.894231272,In,37,0.273398732,0.706753517
10644204,2,3,3,3,Good,1.948430272,In,19,0.154201115,0.799705151
10645483,2,3,3,3,Good,2.871542071,In,6,0.214481244,0.604025552
10646221,2,3,3,3,Good,2.251304855,In,13,0.296815469,0.282214824
10646454,2,3,3,3,Good,2.115512314,In,33,0.051057204,0.910765474
10646809,3,3,1,3,Good,2.388494559,Outside AD,63,0.371048977,0.609678246
10646845,2,3,3,3,Good,3.176609665,In,55,0.242862495,0.684357982
10647981,2,3,3,3,Good,3.394923409,In,44,0.347976442,-0.560352663
10648258,2,3,1,3,Good,2.665248946,Outside AD,63,0.488539752,0.536972793
10648567,2,3,3,3,Good,2.932049125,In,79,0.19096076,0.76080729
10649456,2,3,3,3,Good,2.058693712,In,36,0.285423418,0.564258317
10649599,2,3,3,3,Good,2.498434495,In,1,0.231634448,0.806261924
10650055,2,3,1,3,Good,3.43899005,Outside AD,51,0.537043166,0.590953242
10650433,2,3,3,3,Good,2.440063227,In,8,0.224749032,0.620948042
10650626,2,3,3,3,Good,1.282391903,In,69,0.102394306,0.896466931
10650669,2,3,3,3,Good,2.724156076,In,3,0.316071345,0.698642334
10651407,2,3,3,3,Good,3.048650516,In,80,0.275662142,0.754128012
10660155,2,3,3,3,Good,2.380440898,In,59,0.092090457,0.812846881
10660861,2,3,3,3,Good,1.765771572,In,10,0.070726596,0.942196742
10663727,3,3,3,3,Good,3.41293121,In,79,0.274230658,0.657163898
10663914,2,3,3,3,Good,2.436199903,In,79,0.128686959,0.862581778
10666673,3,3,3,3,Good,2.564958874,In,72,0.248267871,0.74578556
10667055,2,3,3,3,Good,2.809283217,In,59,0.177014072,0.661475187
10667068,2,3,3,3,Good,2.282959829,In,31,0.208007226,0.751466586
10668342,3,3,1,3,Good,2.537770618,Outside AD,63,0.313757607,0.648867061
10668465,2,3,3,3,Good,2.54744116,In,79,0.136225371,0.840001746
10668538,2,3,3,3,Good,2.29340972,In,70,0.188094669,0.696947036
10668635,2,3,3,3,Good,2.700896925,In,8,0.281318566,0.543463086
10668774,3,3,1,3,Good,2.428886705,Outside AD,63,0.353624698,0.612916327
10669803,2,3,3,3,Good,1.912956091,In,8,0.19030545,0.632667818
10669899,2,3,1,3,Good,2.713540588,Outside AD,91,0.328004611,0.679590656
10669986,2,3,3,3,Good,3.223818015,In,70,0.2531491,0.506159282
10670010,3,3,3,3,Good,2.708995037,In,79,0.08746466,0.890321827
10670015,2,3,3,3,Good,2.458831295,In,3,0.225818475,0.767533537
10671564,2,3,3,3,Good,2.554691743,In,1,0.220776526,0.828253263
10671823,2,3,3,3,Good,2.988990689,In,56,0.137154715,0.901803889
10671899,2,3,2,3,Good,2.368444408,In,91,0.454297017,0.466831811
10672107,2,3,2,3,Good,2.348894156,In,91,0.447208728,0.48137273
10672619,3,3,3,3,Good,3.283194989,In,80,0.339069684,0.666607103
10672967,3,3,3,3,Good,2.716942848,In,49,0.275329016,0.575873633
10673194,2,3,3,3,Good,3.238673776,In,70,0.254010697,0.604627232
10673502,3,3,3,3,Good,2.046752976,In,33,0.109010838,0.824247234
10674224,3,3,3,3,Good,3.475273075,In,47,0.388499297,0.681969963
10674454,2,3,3,3,Good,1.986920606,In,36,0.169873865,0.792204662
10674507,3,3,3,3,Good,3.167901054,In,49,0.242053821,0.62663972
10674797,2,3,3,3,Good,2.201768348,In,44,0.249369266,-0.291052841
10674875,2,3,3,3,Good,2.303721005,In,6,0.068441956,0.889337376
10674909,2,3,3,3,Good,2.138412795,In,8,0.236461063,0.574157534
10684135,2,3,3,3,Good,3.318188957,In,79,0.190543649,0.784000517
10686902,2,3,3,3,Good,2.260980953,In,13,0.225058006,0.38684497
10687703,3,3,3,3,Good,1.960311632,In,4,0.153554806,0.827476731
10687714,2,3,3,3,Good,2.272082213,In,33,0.2288307,0.776158408
10689738,2,3,3,3,Good,2.439093042,In,1,0.229075478,0.807875825
10689832,2,3,3,3,Good,1.776876578,In,69,0.138822086,0.824565852
10690006,2,3,3,3,Good,2.068671472,In,8,0.240113893,0.521620274
10690422,2,3,3,3,Good,2.949494352,In,78,0.239430929,0.762477535
10691176,2,3,3,3,Good,2.389564489,In,1,0.222001275,0.834988722
10691901,2,3,3,3,Good,2.644786505,In,8,0.312665055,0.312211165
10694216,2,3,1,3,Good,2.288019786,Outside AD,63,0.420572116,0.559831708
10694367,2,3,3,3,Good,2.487176057,In,1,0.216053898,0.862201966
10694930,2,3,3,3,Good,2.33781944,In,1,0.233717715,0.820848973
10695332,3,3,3,3,Good,2.293966597,In,57,0.228354343,0.708356748
10696169,2,3,3,3,Good,2.764881017,In,56,0.285716308,0.763498672
10696225,2,3,3,3,Good,2.677687486,In,80,0.210661168,0.809058763
10696868,3,3,1,3,Good,2.536917597,Outside AD,63,0.322634733,0.6466037
10697885,3,3,3,3,Good,1.75828393,In,51,0.115380329,0.89403996
10698164,2,3,3,3,Good,1.956673007,In,8,0.173942867,0.591609891
10698207,2,3,3,3,Good,2.01464367,In,10,0.283437024,0.702869478
10698650,2,3,2,3,Good,2.911811516,In,44,0.376397162,-0.405362072
10699162,2,3,3,3,Good,2.025941247,In,33,0.096147896,0.876303153
10699575,2,3,3,3,Good,2.251780507,In,3,0.126799731,0.873862775
10699757,2,3,3,3,Good,2.160710745,In,8,0.340468112,0.552619066
10699830,2,3,3,3,Good,2.10525892,In,36,0.225525343,0.665243538
10706936,2,3,3,3,Good,1.84579577,In,61,0.147528656,0.805130806
10708728,2,3,3,3,Good,2.857277233,In,36,0.265908889,0.686803279
10713069,2,3,3,3,Good,1.996181647,In,8,0.189127541,0.601867667
10713070,2,3,3,3,Good,2.587470129,In,70,0.371914907,0.553228642
10713524,2,3,1,3,Good,2.460165958,Outside AD,8,0.607128096,0.011659261
10715302,2,3,3,3,Good,2.218463664,In,8,0.146430451,0.665458718
10715499,3,3,3,3,Good,3.327675092,In,79,0.250375669,0.656893057
10715919,3,3,3,3,Good,2.188895448,In,72,0.211912593,0.801902233
10716458,2,3,3,3,Good,3.393237436,In,78,0.227922658,0.791014452
10716527,2,3,3,3,Good,2.18631595,In,8,0.321449993,0.559059841
10717195,2,3,1,3,Good,2.807042767,Outside AD,44,0.481777372,-0.400835453
10717533,2,3,3,3,Good,2.316057592,In,36,0.45486107,0.424531804
10717800,2,3,3,3,Good,2.714171311,In,12,0.302393682,0.593362933
10718119,2,3,3,3,Good,1.45263905,In,28,0.140838079,0.899650796
10719290,2,3,3,3,Good,2.530321825,In,1,0.218437218,0.839922055
10721188,2,3,3,3,Good,2.762225386,In,79,0.115711952,0.859046395
10721988,2,3,3,3,Good,3.120422824,In,13,0.316977879,0.319024216
10722139,2,3,3,3,Good,2.823926627,In,59,0.286483831,0.550008897
10722823,2,3,3,3,Good,2.388033311,In,49,0.12133171,0.74765393
10722833,2,3,3,3,Good,3.499606023,In,87,0.294129179,0.676672252
10723165,2,3,3,3,Good,2.402422199,In,6,0.094763435,0.863386045
10730452,3,3,3,3,Good,1.588750423,In,4,0.232742005,0.736085578
10731776,2,3,3,3,Good,2.381011325,In,26,0.148112923,0.793981121
10735027,3,3,3,3,Good,2.498344993,In,72,0.12234706,0.913748227
10737090,2,3,2,3,Good,2.23889922,In,8,0.425064381,0.270497168
10737359,2,3,1,3,Good,2.636631028,Outside AD,91,0.331781992,0.684330789
10738967,2,3,3,3,Good,2.161093874,In,8,0.272777642,0.57740101
10739391,2,3,3,3,Good,2.319043453,In,55,0.059898563,0.932362014
10739811,3,3,1,3,Good,2.369346754,Outside AD,63,0.375397551,0.600841741
10740039,2,3,3,3,Good,1.407566999,In,17,0.075744902,0.890001289
10740297,2,3,3,3,Good,3.02308143,In,19,0.255540447,0.719993415
10740302,2,3,3,3,Good,1.958892107,In,33,0.078819928,0.8778447
10740727,2,3,2,3,Good,3.362221702,In,91,0.377878395,0.663656933
10741596,2,3,2,3,Good,2.520565006,In,44,0.325212684,-0.430682025
10744087,2,3,3,3,Good,2.412724838,In,8,0.198667637,0.55854215
10745157,2,3,3,3,Good,2.272740961,In,8,0.386911466,0.523937241
10745507,2,3,3,3,Good,2.755178129,In,79,0.108802993,0.872770265
10745563,2,3,3,3,Good,2.808697589,In,80,0.232607187,0.793838862
10745843,2,3,3,3,Good,2.879902035,In,79,0.171972245,0.791641134
10746388,2,3,3,3,Good,1.804176201,In,31,0.224281144,0.790234272
10746625,3,3,2,3,Good,2.818455535,In,70,0.195689883,0.711430246
10746825,2,3,3,3,Good,2.37746138,In,31,0.201360957,0.738273736
10758192,2,3,3,3,Good,3.179557816,In,70,0.234146846,0.541834458
10759152,3,3,3,3,Good,2.448717598,In,72,0.225071033,0.822238348
10759703,2,3,3,3,Good,3.428961929,In,44,0.383023225,0.004911888
10762796,2,3,3,3,Good,2.768326545,In,79,0.242721616,0.73060293
10763072,2,3,3,3,Good,2.771082258,In,6,0.151552088,0.742195996
10763452,2,3,3,3,Good,2.800818483,In,6,0.167639896,0.693856765
10764900,3,3,1,3,Good,2.851736155,Outside AD,63,0.344275644,0.607687785
10764976,2,3,3,3,Good,3.434108717,In,55,0.330490029,0.551173038
10765112,2,3,1,3,Good,2.830110239,Outside AD,91,0.28367815,0.721747006
10765153,2,3,3,3,Good,3.568790752,In,87,0.303529878,0.715611987
10765614,2,3,1,3,Good,3.096981319,Outside AD,91,0.197871741,0.809566551
10766060,2,3,3,3,Good,2.443593396,In,12,0.228608339,0.635284878
10767099,2,3,3,3,Good,2.067629824,In,8,0.322439022,0.569510426
10767562,2,3,3,3,Good,1.692032577,In,31,0.145669639,0.836275917
10767637,2,3,2,3,Good,2.845050342,In,44,0.405095429,-0.333595491
10767855,2,3,1,3,Good,2.762389166,Outside AD,63,0.455538744,0.530436833
10767876,2,3,3,3,Good,2.218522335,In,1,0.134696454,0.887695511
10768348,2,3,1,3,Good,2.7476891,Outside AD,91,0.443355103,0.539926698
10768403,2,3,3,3,Good,2.783867077,In,1,0.235246265,0.803939513
10768550,3,3,3,3,Good,2.654200761,In,12,0.255878714,0.630984079
10769070,3,3,3,3,Good,2.316417631,In,12,0.2254832,0.65393532
10769106,2,3,3,3,Good,1.919986394,In,13,0.197989708,0.43644613
10769251,2,3,3,3,Good,2.762168665,In,80,0.260885944,0.757967395
10769552,2,3,2,3,Good,3.276248521,In,56,0.432536467,0.732403444
10769782,2,3,3,3,Good,2.339565818,In,55,0.099817901,0.879164592
10770376,2,3,3,3,Good,1.97377193,In,31,0.140491486,0.823094588
10770516,3,3,3,3,Good,2.543994982,In,72,0.244275977,0.7523679
10770681,2,3,3,3,Good,2.944985386,In,70,0.195070889,0.664325221
10778469,2,3,3,3,Good,2.489982913,In,8,0.211497267,0.664502947
10781687,2,3,3,3,Good,2.647529627,In,55,0.09588886,0.858816271
10782518,3,3,3,3,Good,2.12422339,In,28,0.209353555,0.788352222
10783757,2,3,3,3,Good,2.596150338,In,78,0.134421777,0.862715998
10785138,2,3,3,3,Good,2.389644676,In,19,0.12751887,0.859220366
10785453,2,3,3,3,Good,2.853725865,In,55,0.175094119,0.729161006
10785656,2,3,3,3,Good,2.717197372,In,47,0.363511466,0.597132429
10787093,3,3,1,3,Good,3.516159751,Outside AD,91,0.357324217,0.65544479
10788426,2,3,3,3,Good,3.153951142,In,47,0.217590619,0.786946238
10789697,2,3,3,3,Good,2.630060411,In,78,0.203984777,0.739122805
10789883,2,3,3,3,Good,2.356421072,In,49,0.086841432,0.823404476
10790224,2,3,3,3,Good,2.260473964,In,37,0.178132761,0.797050911
10791135,2,3,3,3,Good,2.587688436,In,1,0.348853227,0.724752449
10791193,3,3,1,3,Good,2.242737295,Outside AD,51,0.402473617,0.682432405
10791524,2,3,3,3,Good,2.514385548,In,70,0.091317117,0.84787229
10791738,2,3,3,3,Good,2.29239408,In,6,0.039723196,0.934221834
10792038,2,3,3,3,Good,2.412425683,In,55,0.165037883,0.823726273
10792156,2,3,3,3,Good,2.551266576,In,55,0.12418765,0.825550678
10792249,2,3,3,3,Good,3.218690238,In,1,0.280034023,0.721851076
